Temperature_C,Feels_Like_C,Humidity_Percent,Dew_Point_C,Pressure_hPa,Wind_Speed_mps,Wind_Direction_deg,Precipitation_mm,Cloud_Cover_Percent,Visibility_km,UV_Index,Latitude,Longitude,Weather_Class
22.02,55.0,89.0,13.97,1004.94,6.92,216.8,21.61,91.3,2.99,4.2,-43.8484,0.8392,Rainy
19.44,19.44,23.4,9.81,1002.99,8.88,274.1,0.0,4.7,13.47,4.0,38.754,121.4647,Dusty
11.51,11.51,87.3,9.34,998.27,40.0,317.4,2.89,76.4,15.03,3.2,14.7938,-162.0824,Drizzle
49.84,47.0,42.2,14.87,1019.51,40.0,130.6,0.0,46.3,20.0,11.1,-2.8859,113.3372,Heatwave
11.68,11.68,53.9,2.66,1015.62,40.0,318.2,0.0,61.6,3.77,4.9,-31.8588,79.6113,Cloudy
-1.23,-1.23,97.2,-1.61,1018.84,4.91,261.5,0.0,81.7,2.0,4.5,-1.4216,44.4482,Foggy
15.32,15.32,70.7,10.02,1023.93,40.0,221.7,0.0,72.2,13.99,7.7,-18.5472,-160.982,Cloudy
39.76,52.39,58.5,2.1,1009.14,7.08,267.4,0.0,12.1,7.63,10.0,51.4801,-96.5719,Heatwave
-16.11,-17.47,78.0,-19.04,997.34,4.55,224.2,8.57,89.2,1.61,4.4,37.7258,43.8282,Snowy
22.61,26.37,87.6,20.45,1011.01,17.1,305.4,0.31,84.5,5.54,6.6,10.2778,-170.477,Humid
-4.84,21.52,39.5,-6.13,1046.2,40.0,224.4,0.0,6.1,19.89,9.2,45.8442,62.9182,Clear
15.01,15.01,56.5,6.42,1019.0,40.0,16.1,0.0,86.6,4.46,6.4,5.2299,93.3717,Cloudy
-18.84,-20.22,85.0,-20.71,997.54,4.61,301.9,6.44,94.4,5.73,5.5,54.0636,120.7498,Snowy
49.77,48.68,41.8,6.86,1016.37,40.0,230.0,0.0,27.4,18.11,12.9,-59.6908,-168.6631,Heatwave
14.82,14.82,60.0,7.12,1014.38,40.0,158.7,0.0,85.9,2.66,3.6,59.0185,-70.8769,Cloudy
11.34,11.34,15.6,1.58,1013.79,11.21,250.9,0.0,25.9,12.55,6.4,30.6247,10.8695,Dusty
41.65,43.65,25.3,13.78,1026.11,40.0,134.0,0.0,50.3,15.74,14.0,-18.3542,-154.2764,Hot
21.57,55.0,75.5,16.85,1009.28,40.0,232.0,2.19,76.9,17.66,3.2,-52.5946,118.4159,Drizzle
14.02,14.02,58.5,6.0,1009.37,40.0,325.0,0.0,68.2,12.13,5.5,13.4312,-8.4369,Cloudy
11.55,11.55,97.2,-2.63,966.56,15.0,238.2,39.8,97.6,12.32,4.1,-36.508,-0.5259,Stormy
-14.54,-15.34,76.4,-17.76,1019.51,2.65,184.3,3.67,86.3,1.53,3.7,-8.5877,61.2216,Snowy
14.94,14.94,96.8,-1.24,958.95,28.62,131.7,10.0,91.7,16.65,7.6,13.7423,-120.3991,Stormy
12.31,12.31,93.9,-2.28,1004.94,40.0,276.8,7.89,91.9,6.4,6.3,37.049,9.4755,Rainy
37.59,39.59,19.5,15.47,999.08,40.0,257.8,0.0,65.4,12.9,11.5,39.8126,142.3625,Hot
23.18,26.27,80.9,19.71,1013.48,40.0,263.6,0.66,94.4,11.41,3.9,53.8291,-137.327,Humid
25.53,28.78,82.5,22.33,1019.66,40.0,56.2,1.27,74.4,10.65,5.2,19.0485,-93.3062,Humid
10.79,10.79,82.6,1.52,1004.29,39.1,353.1,7.28,99.3,17.49,6.6,6.1084,122.3318,Rainy
36.3,41.31,41.8,13.08,1019.1,40.0,107.6,0.0,42.7,8.67,13.6,-9.6864,-4.4246,Heatwave
10.47,10.47,82.5,5.75,1009.88,40.0,66.5,5.0,93.2,12.56,3.2,32.4232,41.1582,Rainy
9.99,2.92,89.2,-0.88,1014.21,40.0,223.1,0.5,77.5,8.78,4.7,-22.0557,55.4807,Drizzle
20.14,55.0,92.4,11.77,1010.96,40.0,13.1,10.1,98.5,3.66,4.4,7.3528,71.8011,Rainy
15.38,15.38,81.4,13.54,992.12,17.88,93.9,2.86,89.8,10.63,2.1,32.5831,-86.7001,Drizzle
15.81,15.81,77.1,5.18,1008.65,40.0,80.0,0.79,79.3,8.43,3.9,-48.6589,54.7083,Drizzle
20.0,55.0,88.8,16.45,953.23,15.0,45.2,17.01,97.7,10.32,4.5,26.7434,-21.7789,Stormy
37.82,39.82,37.7,6.3,991.67,40.0,352.0,0.0,71.9,10.67,9.8,39.0718,-57.5924,Hot
40.64,43.29,62.9,-7.68,1005.31,40.0,141.9,0.0,38.9,2.73,12.0,28.6528,-126.4972,Heatwave
27.1,-5.42,36.2,-3.64,1043.3,40.0,257.4,0.0,19.3,18.21,7.4,24.634,83.7515,Clear
17.95,17.95,85.8,12.84,1003.81,40.0,30.7,0.63,72.5,6.62,3.8,54.8064,99.4613,Drizzle
15.05,15.05,89.0,13.25,1020.96,40.0,109.7,0.0,82.0,13.3,2.5,-47.7281,-29.2603,Cloudy
12.12,12.12,91.7,2.1,1001.64,40.0,159.9,17.76,94.4,5.99,2.2,47.7479,-176.3652,Rainy
13.46,55.0,56.7,11.32,1016.59,40.0,19.7,0.0,23.2,16.45,8.1,-58.809,-1.4113,Clear
1.45,19.42,34.0,-0.53,1019.15,40.0,337.9,0.0,24.9,12.22,8.1,29.4112,-138.5991,Clear
-8.82,10.53,55.2,-9.64,1021.54,40.0,327.9,0.0,10.4,18.75,9.4,-11.8124,-170.9053,Clear
44.27,54.6,34.5,2.03,1018.51,40.0,99.8,0.0,35.8,15.55,11.1,40.0878,35.9258,Heatwave
10.41,10.41,70.8,5.33,1004.3,40.0,204.5,0.0,69.1,18.59,3.8,29.5693,-134.406,Cloudy
8.22,0.27,83.8,-2.1,1003.54,40.0,118.6,29.78,93.5,12.52,3.6,1.3482,68.5379,Rainy
12.55,12.55,99.5,12.48,996.99,0.82,295.2,0.0,69.2,1.08,5.1,2.329,22.6287,Foggy
-2.78,-4.02,80.7,-5.63,981.61,4.13,55.8,12.22,88.7,9.77,1.4,7.9545,-17.4199,Snowy
12.45,12.45,93.5,11.43,1021.09,2.16,34.5,0.0,71.0,0.24,3.3,39.777,173.9506,Foggy
8.69,0.97,40.4,-4.02,1020.72,40.0,57.5,0.0,86.3,11.91,5.5,21.9791,156.6448,Cloudy
28.42,55.0,81.0,19.85,1016.64,40.0,150.5,0.5,94.8,20.0,5.9,25.628,55.6304,Drizzle
31.01,34.14,81.3,27.43,1008.22,40.0,73.3,1.43,76.9,13.49,0.9,-58.9082,87.3076,Humid
30.83,-2.44,21.2,-2.89,1025.69,40.0,68.3,0.0,15.2,19.09,5.2,7.7915,168.4617,Clear
41.91,42.7,47.3,6.56,1019.66,40.0,244.3,0.0,16.9,13.09,11.3,-8.1751,141.5197,Heatwave
15.87,15.87,85.6,10.34,993.23,15.0,16.8,12.57,99.1,6.56,3.4,-38.2545,-57.3404,Stormy
18.72,18.72,96.4,10.89,965.74,15.0,121.6,63.45,95.5,7.83,4.5,7.3205,30.3259,Stormy
8.66,0.92,85.2,-6.02,999.47,40.0,256.5,0.5,90.0,15.39,3.9,36.3821,52.6736,Drizzle
-18.88,-21.4,73.0,-22.49,991.12,8.4,62.4,0.71,81.1,1.58,4.2,-35.5858,112.6389,Snowy
17.47,17.47,41.7,4.32,1016.28,40.0,302.3,0.0,66.9,7.51,5.2,-11.86,-31.3051,Cloudy
18.28,18.28,84.7,-1.77,1021.39,40.0,149.4,2.11,84.6,15.91,6.3,-40.035,175.8089,Drizzle
12.73,12.73,94.8,4.74,994.78,40.0,344.7,10.68,97.7,5.46,2.1,-42.1377,175.925,Rainy
-22.76,-24.91,66.4,-27.26,1025.86,4.31,358.1,0.0,23.5,8.88,4.6,-45.6384,-52.8545,Cold
16.93,16.93,93.8,15.92,1001.84,40.0,216.0,0.0,68.2,2.4,1.2,44.3081,-108.1435,Cloudy
40.64,42.64,42.8,-1.61,1032.5,16.52,321.7,0.0,35.5,7.93,12.9,-15.5619,-114.7855,Hot
15.55,15.55,13.3,11.33,1007.99,8.0,10.0,0.0,28.4,7.46,4.2,-50.9789,21.0392,Dusty
1.71,1.71,94.1,0.86,1024.49,2.09,107.4,0.0,92.6,0.21,4.0,-30.129,59.8847,Foggy
0.06,55.0,36.1,-0.54,1043.95,40.0,314.7,0.0,27.2,10.77,9.7,20.5044,-98.7661,Clear
15.94,15.94,84.7,6.5,992.29,40.0,258.1,13.03,83.0,7.88,6.4,2.6613,-160.6575,Rainy
12.35,12.35,65.9,6.15,1007.31,40.0,348.7,0.0,76.3,11.65,3.0,-31.095,132.35,Cloudy
-18.34,-25.44,68.4,-22.7,1034.87,14.21,66.5,6.71,63.0,8.34,4.9,-12.2741,-25.4104,Cold
32.12,12.23,56.2,-4.16,1036.41,40.0,3.8,0.0,29.1,19.02,9.3,-3.1139,10.7304,Clear
1.26,-7.37,38.7,-1.23,1016.48,40.0,273.2,0.0,22.3,19.85,10.0,58.4964,-162.6232,Clear
28.48,33.13,96.5,27.86,1019.64,40.0,288.9,0.14,84.7,7.54,4.1,-25.5101,-27.3712,Humid
10.21,10.21,97.9,1.01,974.27,29.15,110.7,60.28,92.1,20.0,3.7,50.4163,-132.1252,Stormy
12.34,12.34,80.2,9.03,1021.58,40.0,349.0,0.0,89.6,11.61,4.7,28.7681,-67.5457,Cloudy
7.62,-0.63,86.7,-1.75,958.83,40.0,359.9,41.39,94.0,9.27,0.4,-54.7821,110.4897,Stormy
-4.11,15.43,53.2,-4.79,1018.28,40.0,108.8,0.0,10.5,19.64,11.5,44.5517,-83.2639,Clear
21.4,21.4,75.3,3.44,1025.1,18.51,359.8,0.5,85.0,4.95,5.0,-1.038,150.691,Drizzle
9.35,1.96,36.0,-4.96,1018.75,40.0,149.7,0.0,69.2,18.16,4.6,-36.0774,-157.9127,Cloudy
-7.37,-7.77,70.6,-11.77,981.04,1.34,77.5,8.85,95.7,5.1,5.7,-28.841,-70.7545,Snowy
24.31,-3.95,50.3,-4.09,976.29,21.63,64.5,19.8,87.0,8.92,4.0,-47.7219,-12.8045,Thunderstorm
8.97,1.39,69.4,3.66,1011.93,40.0,49.2,0.0,60.4,9.21,1.5,56.7269,-99.2731,Cloudy
-5.16,-8.15,72.3,-9.35,1000.52,9.98,230.1,12.18,95.7,8.24,4.2,-20.346,-173.4241,Snowy
41.94,52.83,56.3,6.4,1000.6,40.0,281.4,3.23,87.9,7.15,14.9,-10.2734,66.1477,Heatwave
-6.21,13.29,30.3,-7.32,1048.2,40.0,165.4,0.0,3.6,13.29,6.3,52.5899,62.9322,Clear
43.75,47.15,35.8,15.85,1015.54,40.0,41.6,0.0,49.9,7.58,12.6,43.8786,-152.0518,Heatwave
25.59,28.97,83.8,22.64,1020.47,26.16,39.6,0.22,74.5,14.52,2.5,59.3595,6.1467,Humid
17.32,17.32,89.5,6.06,990.94,40.0,207.7,25.14,92.3,8.59,1.0,-56.3988,131.3099,Rainy
13.65,13.65,55.7,4.96,1003.1,40.0,171.2,0.0,83.6,2.66,3.0,50.0378,156.9636,Cloudy
10.78,10.78,87.1,1.05,997.25,20.82,109.4,10.0,93.6,7.22,5.1,2.1653,63.3158,Stormy
43.12,45.75,46.8,1.29,1008.2,40.0,106.5,0.0,49.0,14.56,14.3,-25.5811,-141.8171,Heatwave
46.7,50.92,34.1,8.95,1001.34,40.0,54.4,0.0,77.2,11.5,12.0,-59.7273,139.9393,Heatwave
27.75,15.75,65.8,9.37,979.53,10.53,147.9,8.0,85.1,13.98,4.9,-16.4207,87.2822,Thunderstorm
-5.48,-6.29,71.9,-9.74,998.96,2.7,152.8,8.56,85.1,1.46,6.0,9.795,-153.6678,Snowy
14.78,13.8,59.6,11.75,1047.6,40.0,332.9,0.0,18.0,19.9,10.5,35.6686,62.9937,Clear
-7.49,-10.08,37.0,-19.66,1020.51,5.18,107.8,0.0,31.2,12.46,7.8,37.7727,-13.7082,Cold
34.39,10.64,55.2,2.02,977.32,10.0,79.8,8.0,88.6,6.72,5.0,-9.9792,-57.3878,Thunderstorm
-23.05,-24.57,57.5,-29.08,1007.85,3.05,166.4,0.0,28.0,14.15,5.6,-41.4419,-103.1956,Cold
20.96,55.0,84.8,9.14,996.54,40.0,227.5,17.64,97.3,14.72,4.9,31.1129,21.2585,Rainy
2.47,-8.36,85.6,-14.44,957.61,15.0,12.3,35.19,96.5,5.63,6.4,-56.4254,-89.8047,Stormy
-13.65,-16.32,36.5,-25.33,1024.72,5.34,225.4,0.0,63.8,8.4,7.9,55.7577,148.3784,Cold
20.84,11.48,15.7,-13.71,996.33,14.07,310.5,8.0,98.9,4.04,9.3,-12.4906,1.8631,Thunderstorm
12.37,12.37,17.5,2.38,1023.11,8.0,337.2,0.0,7.8,8.53,9.1,12.6004,-146.5962,Dusty
34.61,36.61,41.4,3.22,977.04,40.0,34.7,5.94,75.6,0.0,13.2,-23.6672,102.2998,Hot
9.03,1.48,30.9,-7.22,1024.93,40.0,110.5,0.0,85.5,10.38,3.1,53.8436,125.7402,Cloudy
28.22,12.01,75.3,7.77,981.12,18.09,93.5,10.93,94.1,20.0,5.8,-35.731,101.9411,Thunderstorm
6.58,-2.2,28.2,1.33,1007.29,8.0,34.1,0.0,10.0,12.27,2.5,17.566,158.756,Dusty
15.3,15.94,63.4,8.99,994.55,10.0,9.5,16.7,95.2,12.3,0.3,51.5462,106.7462,Thunderstorm
-14.63,-15.88,44.0,-24.16,1004.04,2.5,189.8,0.91,38.7,16.24,5.1,-23.1452,12.5756,Cold
12.44,12.44,50.2,2.37,1014.27,40.0,142.7,0.0,79.8,8.42,3.6,-44.7319,21.2852,Cloudy
8.33,14.68,45.5,6.27,1045.04,40.0,225.6,0.0,12.4,17.06,8.6,-0.0746,169.9619,Clear
37.32,45.56,58.1,3.09,1022.13,40.0,316.0,0.0,0.0,12.73,12.2,18.3769,44.761,Heatwave
7.96,-0.13,89.4,0.7,1001.46,40.0,63.8,0.5,73.7,8.97,2.7,-55.1465,101.4254,Drizzle
-1.24,10.17,44.9,-3.21,1034.99,40.0,299.6,0.0,25.6,12.72,11.2,32.2307,131.973,Clear
2.6,2.36,56.6,1.92,1040.11,40.0,157.1,0.0,26.6,19.06,5.1,24.4928,-176.0048,Clear
10.65,10.65,89.5,5.13,995.94,40.0,336.4,1.24,93.1,15.9,3.0,11.912,-86.2141,Drizzle
-17.11,-22.33,49.5,-25.15,1024.1,10.42,115.7,0.0,66.8,17.93,5.3,-12.5445,53.0089,Cold
49.21,46.34,57.2,10.4,1000.16,40.0,98.2,5.17,100.0,4.37,14.5,-26.9804,-138.3665,Heatwave
23.52,26.99,84.7,20.8,1006.25,40.0,206.2,0.82,88.5,9.81,1.8,-48.8778,144.1157,Humid
14.35,14.35,88.9,12.54,1022.72,40.0,88.9,0.0,63.3,12.99,7.1,13.4196,-66.3053,Cloudy
4.69,55.0,52.6,2.91,1042.48,40.0,35.7,0.0,21.9,12.92,9.2,-27.899,-69.4853,Clear
10.22,10.22,93.5,-4.98,1009.69,40.0,79.1,5.0,93.8,9.89,5.3,39.4208,-34.2739,Rainy
16.99,16.99,20.9,6.83,1002.41,8.0,266.7,0.0,8.3,13.83,5.1,35.2722,97.8255,Dusty
-7.48,-10.08,37.5,-19.49,1038.61,5.21,312.6,0.0,42.4,16.01,3.0,-0.5801,142.675,Cold
42.49,52.93,38.8,4.52,1006.18,40.0,235.9,0.0,36.4,14.65,14.5,46.686,1.2511,Heatwave
17.17,19.53,70.0,13.9,982.35,13.51,215.1,8.0,87.8,20.0,6.9,24.9835,54.5232,Thunderstorm
-13.57,-13.96,73.7,-17.24,987.44,1.31,120.9,2.97,93.8,7.45,6.9,-41.5198,-169.5133,Snowy
13.58,13.58,35.5,-1.39,1007.93,40.0,347.5,0.0,78.0,4.25,6.1,26.6796,101.0136,Cloudy
17.01,17.01,85.1,0.36,953.83,32.78,215.5,40.34,94.8,8.2,5.6,-43.8591,147.0257,Stormy
33.17,37.1,89.3,31.17,1017.28,40.0,37.4,0.32,77.8,10.36,3.0,-54.0826,-61.7689,Humid
11.02,11.02,96.0,0.55,988.31,16.2,129.8,10.0,93.7,11.39,7.1,12.326,-56.0126,Stormy
23.95,28.54,95.9,23.26,1009.44,40.0,30.6,0.39,88.3,8.14,2.0,-39.6425,-56.0599,Humid
27.32,13.42,52.0,3.75,979.73,10.0,313.6,9.31,95.4,9.78,5.4,-38.7869,61.9778,Thunderstorm
15.2,15.2,78.3,10.03,1010.9,40.0,7.5,0.5,74.3,7.83,1.0,52.8406,92.0951,Drizzle
14.7,14.7,93.7,14.21,1012.37,10.0,166.4,5.0,96.5,10.76,3.2,-32.6113,-123.1833,Rainy
28.12,16.16,38.9,12.45,1023.13,40.0,132.3,0.0,26.7,18.32,10.2,46.808,-10.0237,Clear
-9.85,-21.14,67.3,-14.75,1004.33,22.57,24.6,0.0,50.1,16.63,2.7,-45.7025,-141.596,Cold
29.02,16.91,22.8,-4.47,981.17,10.0,270.7,8.0,85.9,13.92,8.2,0.8184,99.1529,Thunderstorm
1.01,17.26,23.3,-0.72,1015.72,40.0,204.6,0.0,5.0,16.07,9.1,-56.2117,-83.0093,Clear
47.14,46.19,54.3,10.93,1000.73,40.0,266.3,0.0,70.1,5.3,10.1,-18.5702,-56.6318,Heatwave
-19.37,-21.28,47.6,-27.66,1018.67,3.81,355.8,0.9,51.5,17.12,2.5,-52.8532,-70.3474,Cold
12.02,12.02,26.2,0.22,1001.52,8.0,287.1,0.0,7.1,12.25,4.6,41.9239,-42.8169,Dusty
31.37,34.46,80.9,27.69,1008.04,40.0,53.7,2.52,88.1,8.1,0.1,42.5291,-51.5799,Humid
16.59,16.82,56.0,7.99,993.62,24.62,243.8,15.79,89.9,5.13,3.8,-33.8199,25.9957,Thunderstorm
-23.6,-31.19,43.4,-32.53,1025.87,15.18,8.9,0.0,54.4,18.55,4.2,-0.9557,83.7627,Cold
44.75,46.75,36.1,2.14,1023.73,40.0,102.8,0.0,52.3,7.93,14.2,-47.7746,124.5289,Hot
-9.09,-11.34,71.7,-13.25,997.35,7.52,284.8,11.93,91.1,3.25,4.0,28.8299,-102.9239,Snowy
31.81,35.78,89.7,29.9,1006.28,34.67,308.0,2.12,86.7,5.66,2.5,31.3719,158.5767,Humid
-2.62,-2.62,97.0,-3.02,1021.95,4.19,150.8,0.0,76.3,0.4,2.9,19.2074,-146.5655,Foggy
-3.29,16.55,46.3,-3.51,1034.46,40.0,333.2,0.0,22.0,11.01,9.0,-3.8084,-31.3976,Clear
15.62,15.62,54.7,6.54,1007.69,40.0,295.9,0.0,71.4,3.23,4.1,26.8982,-21.6297,Cloudy
11.87,11.87,25.1,4.36,1011.14,8.0,108.0,0.0,21.5,6.33,5.6,-15.5613,83.934,Dusty
26.72,30.73,90.1,24.95,1010.03,40.0,171.0,2.4,83.0,13.59,2.9,-27.149,14.2122,Humid
30.84,35.3,94.5,29.86,1015.43,40.0,138.8,1.7,84.1,13.29,5.8,33.858,-60.4511,Humid
46.32,53.14,69.2,-13.82,1014.29,40.0,160.6,0.0,41.0,2.37,14.6,-13.5769,124.9722,Heatwave
34.99,14.9,47.5,3.84,999.28,10.0,73.9,18.13,88.7,2.27,2.9,45.8077,8.6572,Thunderstorm
16.75,16.75,86.9,15.43,993.69,40.0,150.0,6.63,88.6,11.85,3.4,-55.0413,-106.1849,Rainy
29.95,10.83,75.8,6.72,975.74,10.0,253.8,31.09,94.5,3.94,2.7,3.289,-75.1901,Thunderstorm
19.18,19.18,87.4,16.11,993.31,40.0,256.7,14.56,83.2,10.49,4.2,53.0274,-48.4201,Rainy
24.03,27.04,80.1,20.38,1019.48,40.0,329.8,1.91,92.0,9.07,7.8,0.4524,35.1928,Humid
4.62,4.62,98.5,4.41,1014.41,4.25,80.2,0.0,93.0,0.05,5.2,1.5807,-78.6551,Foggy
43.77,45.77,15.7,1.1,1012.17,40.0,207.0,0.0,33.2,12.06,13.8,-16.0369,-71.1809,Hot
-5.81,-7.54,83.3,-8.18,988.66,5.77,184.6,2.74,82.7,7.57,7.2,35.7766,95.4957,Snowy
6.33,-2.56,82.0,-6.65,1014.31,40.0,119.0,11.03,85.2,2.04,5.1,-6.6747,91.0781,Rainy
10.47,16.32,29.7,5.63,1015.83,40.0,158.9,0.0,0.4,12.99,10.1,32.9341,-27.6319,Clear
-18.99,-20.83,80.4,-21.51,1014.61,6.11,167.0,1.38,94.7,2.13,4.3,-28.0624,170.8605,Snowy
18.57,18.57,96.0,17.93,1014.02,4.75,129.1,0.0,79.5,0.3,3.0,27.2229,-97.7879,Foggy
7.01,-1.55,81.1,-7.86,1011.25,40.0,220.5,0.5,88.9,13.47,5.4,-39.3052,145.0036,Drizzle
19.0,16.49,65.5,10.01,979.3,10.0,158.9,28.69,94.4,11.6,3.6,-12.3044,-129.7992,Thunderstorm
9.78,13.36,38.5,5.85,1021.67,40.0,131.4,0.0,21.9,16.91,7.5,-9.5529,75.7577,Clear
10.86,10.86,75.7,1.25,1013.8,40.0,27.8,0.6,84.0,5.11,3.2,-53.3079,-38.634,Drizzle
16.09,16.09,86.8,13.83,998.54,40.0,88.9,8.43,87.0,17.07,5.2,-7.7779,-97.4775,Rainy
14.49,14.49,86.6,12.75,991.63,40.0,264.1,5.0,81.3,20.0,5.5,16.2375,43.4288,Rainy
27.71,17.16,30.5,15.75,1028.51,40.0,85.5,0.0,21.4,16.79,5.8,-11.5096,-77.0095,Clear
13.54,13.54,58.1,5.45,1002.31,40.0,112.4,0.0,63.3,5.01,2.4,21.5584,35.9453,Cloudy
-5.95,13.83,31.0,-6.63,1045.34,40.0,352.1,0.0,25.5,13.79,5.9,7.1274,-87.7932,Clear
10.45,10.45,57.7,2.45,1007.92,40.0,123.9,0.0,68.0,10.56,5.9,-24.2348,1.7579,Cloudy
10.42,10.42,59.0,2.75,1011.52,40.0,63.7,0.0,74.2,17.02,5.9,42.5464,-32.6573,Cloudy
13.67,13.67,44.0,1.65,1024.05,40.0,39.4,0.0,83.8,8.81,6.8,27.174,-41.5934,Cloudy
8.74,1.05,76.8,1.42,1004.27,40.0,340.3,0.5,80.4,8.0,3.7,6.4582,44.8831,Drizzle
11.93,11.93,69.7,6.58,1013.3,40.0,359.1,0.0,64.5,3.53,4.7,15.5898,-70.9472,Cloudy
11.58,11.58,86.4,-6.49,1008.67,40.0,28.5,3.69,88.3,7.32,7.0,-3.7415,-22.7945,Drizzle
17.2,17.2,98.0,16.89,1000.46,4.62,35.4,0.0,92.3,0.39,2.6,-57.4435,-35.5934,Foggy
16.61,16.61,75.9,14.08,986.35,40.0,102.0,2.37,94.0,7.09,2.8,42.8993,-167.2694,Drizzle
7.85,-0.29,86.6,-3.03,1019.27,40.0,207.1,2.89,85.1,3.45,3.8,-4.5938,-12.4017,Drizzle
48.79,47.49,69.1,11.87,1014.82,40.0,284.2,0.0,33.2,7.96,13.0,43.2232,-130.7128,Heatwave
17.05,17.05,29.7,2.57,999.9,8.0,200.2,0.0,6.1,7.66,4.0,-5.2665,19.9043,Dusty
13.54,13.54,91.1,4.1,992.26,40.0,37.4,5.0,86.0,13.52,3.6,-42.9975,90.7907,Rainy
16.51,16.51,91.5,-4.58,1010.0,40.0,239.8,13.42,98.4,9.18,2.1,59.585,-0.6488,Rainy
12.91,12.91,92.6,10.25,992.47,35.69,337.1,10.0,99.6,18.67,6.7,34.435,162.0906,Stormy
-17.89,-26.85,47.2,-26.38,1026.98,17.92,130.6,1.41,20.2,10.45,4.1,-6.9271,-41.2314,Cold
39.28,41.28,31.5,-7.9,1034.1,40.0,344.5,0.0,38.5,3.67,8.2,-5.361,-95.5375,Hot
32.36,36.0,86.5,29.8,1024.13,37.9,150.4,0.44,94.2,10.89,4.3,40.0916,-8.9229,Humid
17.27,17.27,88.9,11.4,992.78,15.0,307.8,11.19,92.7,10.86,6.5,0.9187,-22.8703,Stormy
13.7,13.7,67.5,7.8,1009.55,40.0,357.2,0.0,87.2,7.15,3.2,-42.0796,-104.928,Cloudy
21.86,55.0,55.7,14.07,995.45,10.0,24.3,24.25,86.4,13.48,4.3,-15.2836,-42.4545,Thunderstorm
-2.4,-2.4,94.4,-3.18,1024.35,0.9,280.5,0.0,60.8,1.46,4.6,5.6667,-16.8272,Foggy
25.01,28.81,88.0,22.88,1016.13,40.0,307.3,1.67,74.1,11.16,5.1,-48.7864,67.426,Humid
40.72,42.72,16.1,9.55,1027.68,40.0,198.1,0.0,38.7,16.46,15.0,34.3007,-170.8399,Hot
6.48,-2.34,89.0,-6.18,1003.83,40.0,265.7,5.0,91.8,13.22,5.6,-34.4293,34.196,Rainy
45.2,43.5,64.6,10.48,1004.43,40.0,326.3,0.0,45.7,8.34,14.0,25.0587,-95.9875,Heatwave
5.09,5.09,95.6,4.44,1009.72,4.6,217.1,0.54,79.7,1.27,5.1,19.5413,93.7015,Foggy
20.85,20.85,32.5,3.78,1003.82,40.0,110.9,0.0,74.4,9.44,8.7,13.4623,3.8659,Cloudy
30.0,10.3,45.1,4.06,1023.15,40.0,288.2,0.0,29.7,16.83,6.3,-32.8807,162.8121,Clear
34.34,37.56,82.2,30.84,1008.92,29.23,348.8,1.2,80.0,6.23,4.6,-34.4412,-167.8525,Humid
2.9,17.3,33.5,1.93,1030.93,29.33,324.9,0.0,29.0,19.61,8.4,10.6719,118.2636,Clear
14.64,14.64,94.8,0.83,993.0,40.0,347.6,17.75,93.2,5.34,3.8,4.8595,131.8845,Rainy
21.56,13.19,26.7,-1.38,1035.79,40.0,177.1,0.0,25.4,19.41,6.2,23.6824,-125.0499,Clear
32.54,16.68,51.4,6.61,994.63,20.04,100.4,16.99,97.7,6.62,6.2,43.0538,144.5569,Thunderstorm
-9.52,14.17,48.5,-10.46,1017.53,40.0,301.9,0.0,0.4,17.84,11.8,-2.8513,15.3445,Clear
17.79,17.79,88.7,16.01,1008.14,40.0,34.0,5.0,94.8,3.07,2.9,-39.3863,1.5647,Rainy
14.44,16.81,56.4,0.31,1048.14,40.0,255.8,0.0,3.6,13.08,10.6,45.1792,52.2173,Clear
12.05,12.05,94.5,11.19,1022.19,3.11,302.8,0.0,90.4,0.05,4.3,17.0636,72.8129,Foggy
-15.94,-24.08,34.7,-27.93,1007.32,16.27,223.9,0.0,33.3,11.69,4.1,-10.0165,32.5475,Cold
9.5,13.6,54.3,8.91,1015.01,40.0,228.7,0.0,26.4,13.29,11.5,56.0556,141.985,Clear
16.25,16.25,89.2,11.71,990.38,40.0,282.4,2.59,77.8,5.64,2.4,50.1135,-116.8477,Drizzle
-2.19,-4.0,45.8,-16.42,1032.32,40.0,215.4,0.0,6.5,12.5,10.3,-50.2157,-71.0162,Clear
20.37,55.0,45.9,8.33,1012.14,40.0,90.7,0.0,84.4,14.24,4.5,-7.2466,19.209,Cloudy
13.61,13.61,60.1,6.0,1008.57,40.0,211.4,0.0,72.5,4.67,0.9,-54.4601,34.1178,Cloudy
15.55,15.55,77.5,11.87,1004.83,40.0,262.1,0.5,89.5,8.02,6.4,-2.8902,127.0154,Drizzle
23.95,28.34,93.9,22.9,1023.44,40.0,251.3,0.64,93.0,6.33,4.9,-4.0673,-157.3702,Humid
41.43,52.59,48.2,2.5,1006.54,40.0,245.1,0.0,23.2,17.07,11.0,49.453,40.1369,Heatwave
11.81,11.81,14.2,-7.52,1018.98,8.0,52.1,0.0,14.1,7.5,8.7,-4.3544,153.0958,Dusty
32.01,10.87,100.0,10.87,985.07,10.0,327.2,8.0,86.2,0.79,2.2,7.8523,-13.0937,Thunderstorm
30.72,34.58,88.6,28.62,1018.77,40.0,77.6,0.77,79.8,12.11,2.5,36.684,88.1631,Humid
14.7,14.7,26.7,-4.23,1024.99,40.0,322.9,0.0,75.5,9.7,7.5,-6.1243,-156.48,Cloudy
