station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,anomaly,anomaly_score,is_anomaly,PC1,PC2
OOA,2026-02-02 06:55,31.0,24.8,77.5,350.0,9.0,0.0,30.12,M,10.0,M,SCT,SCT,M,M,8000.00,9500.00,M,M,M,M,M,M,M,M,M,22.27,KOOA 020655Z AUTO 35009KT 10SM SCT080 SCT095 M01/M04 A3012 RMK AO2 T10061040,M,1,-0.39937912080236004,0,0.5577476273499024,0.7342187335553856
OOA,2026-02-02 07:15,30.4,24.8,79.41,350.0,9.0,0.0,30.12,M,10.0,M,SCT,SCT,M,M,7000.00,8500.00,M,M,M,M,M,M,M,M,M,21.52,KOOA 020715Z AUTO 35009KT 10SM SCT070 SCT085 M01/M04 A3012 RMK AO2 T10091040,M,1,-0.398408609717821,0,0.5838348042099578,0.6875633424002996
OOA,2026-02-02 07:35,30.2,24.6,79.39,350.0,9.0,0.0,30.13,M,10.0,M,SCT,BKN,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,21.28,KOOA 020735Z AUTO 35009KT 10SM SCT075 BKN095 M01/M04 A3013 RMK AO2 T10101041,M,1,-0.3968459244613295,0,0.5524523654359197,0.6787659550637818
OOA,2026-02-02 07:55,30.0,24.3,79.04,360.0,8.0,0.0,30.12,M,10.0,M,SCT,OVC,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,21.65,KOOA 020755Z AUTO 36008KT 10SM SCT075 OVC095 M01/M04 A3012 RMK AO2 T10111043,M,1,-0.4062749911676939,0,0.5428566861616697,0.621141940074185
OOA,2026-02-02 08:15,30.0,24.3,79.04,350.0,6.0,0.0,30.13,M,10.0,M,SCT,OVC,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,23.12,KOOA 020815Z AUTO 35006KT 10SM SCT075 OVC085 M01/M04 A3013 RMK AO2 T10121043,M,1,-0.39891025195590474,0,0.5367533045907427,0.3282494364631974
OOA,2026-02-02 08:35,29.7,24.4,80.35,320.0,5.0,0.0,30.14,M,10.0,M,SCT,SCT,M,M,7500.00,9500.00,M,M,M,M,M,M,M,M,M,23.66,KOOA 020835Z AUTO 32005KT 10SM SCT075 SCT095 M01/M04 A3014 RMK AO2 T10131042,M,1,-0.3903469231098074,0,0.561112616793113,0.018412512101890353
OOA,2026-02-02 08:55,29.5,24.6,81.69,310.0,4.0,0.0,30.13,M,10.0,M,SCT,SCT,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,24.5,KOOA 020855Z AUTO 31004KT 10SM SCT075 SCT090 M01/M04 A3013 RMK AO2 T10141041,M,1,-0.3918504891628765,0,0.6187097433307133,-0.17484068329837243
OOA,2026-02-02 09:15,29.0,24.8,84.07,0.0,0.0,0.0,30.13,M,10.0,M,SCT,SCT,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,29.0,KOOA 020915Z AUTO 00000KT 10SM SCT090 SCT120 M02/M04 A3013 RMK AO2 T10161040,M,1,-0.4747384583864411,0,0.8140584317981437,-2.3226261422173886
OOA,2026-02-02 09:35,29.0,25.0,84.78,300.0,3.0,0.0,30.14,M,10.0,M,SCT,SCT,M,M,9000.00,12000.00,M,M,M,M,M,M,M,M,M,25.26,KOOA 020935Z AUTO 30003KT 10SM SCT090 SCT120 M02/M04 A3014 RMK AO2 T10171039,M,1,-0.4108899096876945,0,0.6814231687054932,-0.41653874499728294
OOA,2026-02-02 09:55,29.0,25.0,84.78,300.0,4.0,0.0,30.14,M,10.0,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,23.92,KOOA 020955Z AUTO 30004KT 10SM SCT090 M02/M04 A3014 RMK AO2 T10171038,M,1,-0.4015662408269122,0,0.6780692213623414,-0.29888883828989493
OOA,2026-02-02 10:15,29.3,24.8,83.05,320.0,6.0,0.0,30.14,M,10.0,M,SCT,SCT,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,22.28,KOOA 021015Z AUTO 32006KT 10SM SCT070 SCT090 M01/M04 A3014 RMK AO2 T10151040,M,1,-0.3924567947041184,0,0.6238213308688548,0.07879282413501415
OOA,2026-02-02 10:35,29.3,24.6,82.36,320.0,5.0,0.0,30.14,M,10.0,M,SCT,SCT,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,23.19,KOOA 021035Z AUTO 32005KT 10SM SCT070 SCT090 M01/M04 A3014 RMK AO2 T10151041,M,1,-0.3944087197472009,0,0.6034127712816358,-0.026233142806303428
OOA,2026-02-02 10:55,29.3,24.4,81.67,320.0,5.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.19,KOOA 021055Z AUTO 32005KT 10SM CLR M01/M04 A3015 RMK AO2 T10151042,M,1,-0.3905222848273071,0,0.5625158952317827,-0.01882293234917388
OOA,2026-02-02 11:15,29.3,24.4,81.67,330.0,7.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.49,KOOA 021115Z AUTO 33007KT 10SM CLR M01/M04 A3014 RMK AO2 T10151042,M,1,-0.3886959368204848,0,0.5686192768027096,0.27406957126181386
OOA,2026-02-02 11:35,29.5,23.7,78.67,340.0,7.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.73,KOOA 021135Z AUTO 34007KT 10SM CLR M01/M05 A3014 RMK AO2 T10141046,M,1,-0.39378704722535424,0,0.47370068713062646,0.3851676272320003
OOA,2026-02-02 11:55,29.3,24.0,80.32,330.0,5.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.19,KOOA 021155Z AUTO 33005KT 10SM CLR M01/M04 A3014 RMK AO2 T10151045 10000 21018,M,1,-0.39167542087034707,0,0.5285389981184887,0.06342741671142149
OOA,2026-02-02 12:15,29.0,24.4,82.68,0.0,0.0,0.0,30.14,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.0,KOOA 021215Z AUTO 00000KT 10SM CLR M02/M04 A3014 RMK AO2 T10171042,M,1,-0.4693281616438583,0,0.7491534353211752,-2.302395251771605
OOA,2026-02-02 12:35,29.0,24.3,82.33,320.0,4.0,0.0,30.15,M,10.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.92,KOOA 021235Z AUTO 32004KT 10SM CLR M02/M04 A3015 RMK AO2 T10171043,M,1,-0.39596535750511935,0,0.5682602450234714,-0.15447226586399773
OOA,2026-02-02 12:55,28.4,24.0,83.33,330.0,5.0,0.0,30.15,M,10.0,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,22.12,KOOA 021255Z AUTO 33005KT 10SM SCT075 M02/M04 A3015 RMK AO2 T10201045,M,1,-0.4007943300674302,0,0.5540967899918041,-0.014622132557639575
OOA,2026-02-02 13:15,28.4,23.5,81.6,340.0,6.0,0.0,30.16,M,10.0,M,SCT,SCT,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,21.19,KOOA 021315Z AUTO 34006KT 10SM SCT075 SCT085 M02/M05 A3016 RMK AO2 T10201047,M,1,-0.39615933602747816,0,0.4697563065926154,0.18185122525454558
